,x1,x2
152,0.20000000000000018,-0.6
153,0.20000000000000018,-0.6
154,0.20000000000000018,-0.19999999999999996
155,0.20000000000000018,-0.6
156,0.20000000000000018,-0.6
157,-1.0,-0.6
158,-1.0,1.0
159,-1.0,-0.6
160,0.20000000000000018,-0.6
161,0.20000000000000018,-0.6
162,0.20000000000000018,-0.6
163,0.20000000000000018,0.20000000000000018
164,0.20000000000000018,0.20000000000000018
165,0.6000000000000001,0.6000000000000001
166,0.20000000000000018,0.20000000000000018
167,0.20000000000000018,0.6000000000000001
168,0.20000000000000018,-0.6
169,0.20000000000000018,-0.6
170,0.20000000000000018,-0.6
171,0.20000000000000018,-0.6
172,-0.19999999999999996,0.20000000000000018
173,0.20000000000000018,0.20000000000000018
174,0.20000000000000018,0.20000000000000018
175,0.6000000000000001,0.6000000000000001
176,0.20000000000000018,-0.6
177,0.20000000000000018,-0.6
178,0.20000000000000018,-0.6
179,0.20000000000000018,-0.19999999999999996
180,0.6000000000000001,0.6000000000000001
181,-0.19999999999999996,1.0
182,0.20000000000000018,0.20000000000000018
183,-0.19999999999999996,-0.19999999999999996
184,0.20000000000000018,0.20000000000000018
185,0.20000000000000018,0.20000000000000018
186,0.6000000000000001,1.0
187,0.20000000000000018,-0.6
188,-0.6,0.6000000000000001
189,0.20000000000000018,0.20000000000000018
190,0.20000000000000018,0.20000000000000018
191,0.20000000000000018,-0.6
192,0.20000000000000018,0.20000000000000018
193,-1.0,1.0
194,-0.19999999999999996,-0.19999999999999996
195,0.20000000000000018,-0.6
196,-1.0,-0.19999999999999996
197,0.6000000000000001,-0.19999999999999996
198,-0.6,0.6000000000000001
199,-0.19999999999999996,1.0
200,-1.0,1.0
201,0.20000000000000018,-0.19999999999999996
202,0.20000000000000018,-0.19999999999999996
203,0.20000000000000018,0.20000000000000018
204,0.20000000000000018,-0.6
205,0.20000000000000018,-0.6
206,0.20000000000000018,-0.6
207,0.20000000000000018,-0.6
208,0.20000000000000018,-0.6
209,-0.19999999999999996,-0.19999999999999996
210,0.20000000000000018,0.20000000000000018
211,0.20000000000000018,0.20000000000000018
212,0.20000000000000018,-0.6
213,0.20000000000000018,-0.6
214,0.20000000000000018,-0.6
215,0.20000000000000018,0.20000000000000018
216,-0.19999999999999996,-0.19999999999999996
217,-0.19999999999999996,1.0
218,0.20000000000000018,-0.6
219,-0.19999999999999996,0.20000000000000018
220,0.20000000000000018,-0.6
221,0.20000000000000018,-0.6
222,0.20000000000000018,-0.6
223,0.20000000000000018,-0.6
224,-1.0,-0.6
225,0.20000000000000018,0.20000000000000018
226,0.20000000000000018,0.20000000000000018
227,-1.0,1.0
228,0.20000000000000018,-0.6
229,0.20000000000000018,-0.6
230,0.20000000000000018,-0.6
231,0.20000000000000018,-0.6
232,0.20000000000000018,-0.6
233,0.20000000000000018,-0.6
234,1.0,-0.19999999999999996
235,-0.19999999999999996,0.20000000000000018
236,0.20000000000000018,0.20000000000000018
237,1.0,-0.19999999999999996
238,-0.19999999999999996,0.20000000000000018
239,0.20000000000000018,-0.6
240,0.6000000000000001,1.0
241,0.20000000000000018,-0.6
242,0.6000000000000001,1.0
243,-0.19999999999999996,-0.19999999999999996
244,-0.6,0.6000000000000001
245,0.20000000000000018,0.20000000000000018
246,-1.0,1.0
247,0.20000000000000018,0.20000000000000018
248,-0.19999999999999996,0.20000000000000018
249,-1.0,1.0
250,0.20000000000000018,0.20000000000000018
251,0.20000000000000018,0.20000000000000018
252,0.20000000000000018,-0.6
253,-0.19999999999999996,-0.19999999999999996
254,0.20000000000000018,-0.6
255,0.20000000000000018,-0.6
256,0.20000000000000018,-0.6
257,0.20000000000000018,-0.6
258,-0.19999999999999996,0.20000000000000018
259,0.20000000000000018,-0.6
260,-0.19999999999999996,-0.19999999999999996
261,0.20000000000000018,-0.6
262,0.20000000000000018,-0.6
263,0.20000000000000018,0.20000000000000018
264,0.20000000000000018,0.20000000000000018
265,0.20000000000000018,0.20000000000000018
266,0.20000000000000018,0.20000000000000018
267,-0.19999999999999996,1.0
268,0.20000000000000018,-0.6
269,0.20000000000000018,-0.6
270,-1.0,-0.6
271,0.20000000000000018,0.20000000000000018
272,0.20000000000000018,0.20000000000000018
273,0.6000000000000001,1.0
274,0.20000000000000018,0.20000000000000018
275,0.20000000000000018,-0.6
276,0.20000000000000018,-0.6
277,0.20000000000000018,-0.6
278,-1.0,-0.19999999999999996
279,0.20000000000000018,-0.6
280,0.20000000000000018,-0.6
281,0.20000000000000018,-0.6
282,0.20000000000000018,0.20000000000000018
283,0.20000000000000018,0.20000000000000018
284,0.20000000000000018,-0.6
285,0.20000000000000018,0.20000000000000018
286,0.20000000000000018,-0.6
287,0.20000000000000018,0.20000000000000018
288,0.6000000000000001,-0.6
289,0.20000000000000018,-0.6
290,-1.0,1.0
291,-0.6,0.6000000000000001
292,0.6000000000000001,-0.19999999999999996
293,-1.0,1.0
294,0.20000000000000018,0.20000000000000018
295,-1.0,1.0
296,0.20000000000000018,0.20000000000000018
297,0.20000000000000018,0.20000000000000018
298,1.0,-0.19999999999999996
299,0.20000000000000018,-0.6
300,0.20000000000000018,-0.6
301,0.20000000000000018,-0.6
302,0.20000000000000018,-0.6
303,-1.0,0.6000000000000001
304,0.20000000000000018,0.20000000000000018
305,-0.19999999999999996,0.20000000000000018
306,-1.0,0.20000000000000018
307,0.20000000000000018,0.20000000000000018
308,-1.0,-0.6
309,-1.0,1.0
310,-0.19999999999999996,-0.19999999999999996
311,0.20000000000000018,-0.6
312,1.0,-0.19999999999999996
313,0.20000000000000018,0.20000000000000018
314,0.20000000000000018,0.20000000000000018
315,-1.0,1.0
316,0.20000000000000018,0.20000000000000018
317,0.20000000000000018,0.20000000000000018
318,0.20000000000000018,-0.6
319,0.20000000000000018,-0.6
320,0.20000000000000018,-0.6
321,0.20000000000000018,-0.6
322,0.20000000000000018,-0.19999999999999996
323,0.20000000000000018,-0.19999999999999996
324,0.20000000000000018,-0.6
325,-0.19999999999999996,-0.19999999999999996
326,0.20000000000000018,-0.6
327,0.20000000000000018,-0.6
328,0.20000000000000018,0.20000000000000018
329,0.20000000000000018,-0.6
330,0.20000000000000018,-0.6
331,0.20000000000000018,-0.6
332,-1.0,1.0
333,0.20000000000000018,-0.6
334,-1.0,1.0
335,-1.0,-0.6
336,1.0,-0.19999999999999996
337,0.20000000000000018,-0.6
338,-0.19999999999999996,-0.19999999999999996
339,0.20000000000000018,-0.6
340,-0.19999999999999996,1.0
341,0.20000000000000018,0.20000000000000018
342,0.20000000000000018,-0.6
343,0.20000000000000018,-0.6
344,0.20000000000000018,-0.6
345,0.20000000000000018,-0.6
346,0.20000000000000018,-0.6
347,-1.0,-0.19999999999999996
348,0.20000000000000018,-0.6
349,0.20000000000000018,0.20000000000000018
350,0.20000000000000018,0.20000000000000018
351,1.0,-0.19999999999999996
352,0.20000000000000018,0.20000000000000018
353,0.20000000000000018,-0.6
354,0.20000000000000018,-0.6
355,0.20000000000000018,-0.6
356,-0.19999999999999996,0.20000000000000018
357,-1.0,0.6000000000000001
358,1.0,0.6000000000000001
359,-1.0,-0.19999999999999996
360,0.6000000000000001,0.6000000000000001
361,0.20000000000000018,-0.6
362,0.20000000000000018,0.20000000000000018
363,0.6000000000000001,0.6000000000000001
364,0.20000000000000018,0.20000000000000018
365,-1.0,1.0
366,-0.19999999999999996,1.0
367,0.6000000000000001,1.0
368,0.20000000000000018,-0.6
369,0.20000000000000018,-0.6
370,0.20000000000000018,-0.6
371,0.20000000000000018,0.20000000000000018
372,0.20000000000000018,-0.6
373,0.20000000000000018,-0.6
374,0.20000000000000018,0.20000000000000018
375,0.20000000000000018,0.20000000000000018
376,0.20000000000000018,0.20000000000000018
377,0.20000000000000018,-0.6
378,0.20000000000000018,-0.6
379,-1.0,1.0
380,0.6000000000000001,-1.0
381,-0.19999999999999996,-0.19999999999999996
382,0.20000000000000018,-0.6
383,0.20000000000000018,-0.6
384,0.20000000000000018,0.20000000000000018
385,-1.0,-0.19999999999999996
386,0.20000000000000018,0.20000000000000018
387,0.20000000000000018,0.6000000000000001
388,0.6000000000000001,0.6000000000000001
389,0.20000000000000018,-0.6
390,0.20000000000000018,-0.6
391,0.20000000000000018,-0.6
392,0.20000000000000018,-0.6
393,1.0,-0.19999999999999996
394,-1.0,-0.19999999999999996
395,-1.0,-0.19999999999999996
396,0.20000000000000018,-0.6
397,0.20000000000000018,-0.6
398,-1.0,-0.19999999999999996
399,0.6000000000000001,1.0
400,0.20000000000000018,0.20000000000000018
401,0.20000000000000018,1.0
402,0.20000000000000018,-0.6
403,0.20000000000000018,-0.6
404,0.20000000000000018,-0.6
405,0.20000000000000018,-0.19999999999999996
406,-0.19999999999999996,-0.19999999999999996
407,1.0,-0.19999999999999996
408,0.20000000000000018,0.20000000000000018
409,0.20000000000000018,-0.6
410,0.20000000000000018,-0.19999999999999996
411,0.20000000000000018,-0.6
412,-1.0,-0.19999999999999996
413,-1.0,-0.6
414,-0.6,0.6000000000000001
415,0.20000000000000018,0.20000000000000018
416,-0.19999999999999996,0.20000000000000018
417,-0.6,0.6000000000000001
418,0.20000000000000018,-0.6
419,-1.0,-0.19999999999999996
420,-1.0,0.6000000000000001
421,0.20000000000000018,-0.6
422,0.20000000000000018,-0.6
423,0.20000000000000018,-0.6
424,0.6000000000000001,-0.19999999999999996
425,0.20000000000000018,0.20000000000000018
426,0.20000000000000018,0.20000000000000018
427,-1.0,-0.6
428,0.20000000000000018,-0.6
429,0.20000000000000018,0.20000000000000018
430,0.20000000000000018,-0.19999999999999996
431,0.20000000000000018,0.6000000000000001
432,0.20000000000000018,-0.6
433,0.20000000000000018,-0.6
434,0.20000000000000018,-0.6
435,0.20000000000000018,-0.6
436,-0.19999999999999996,-0.19999999999999996
437,0.20000000000000018,-0.6
438,0.20000000000000018,-0.19999999999999996
439,0.20000000000000018,-0.6
440,0.20000000000000018,0.6000000000000001
441,0.20000000000000018,0.6000000000000001
442,0.20000000000000018,0.6000000000000001
443,0.20000000000000018,0.20000000000000018
444,-0.19999999999999996,0.20000000000000018
445,-0.19999999999999996,-0.19999999999999996
446,-1.0,-0.19999999999999996
447,0.20000000000000018,-0.6
448,-1.0,1.0
449,0.20000000000000018,-0.6
450,0.20000000000000018,-0.6
451,0.20000000000000018,0.20000000000000018
452,1.0,-0.19999999999999996
453,-0.6,0.6000000000000001
454,0.6000000000000001,1.0
455,-0.19999999999999996,0.20000000000000018
456,0.20000000000000018,0.20000000000000018
457,0.20000000000000018,1.0
458,0.20000000000000018,-0.6
459,0.20000000000000018,-0.6
460,0.20000000000000018,-0.6
461,-1.0,-0.6
462,0.20000000000000018,0.20000000000000018
463,-0.19999999999999996,-0.19999999999999996
464,-1.0,-1.0
465,-0.6,0.6000000000000001
466,-1.0,-0.6
467,1.0,-0.19999999999999996
468,1.0,-0.19999999999999996
469,-1.0,-0.19999999999999996
470,0.20000000000000018,-0.6
471,0.20000000000000018,-0.6
472,0.20000000000000018,-0.6
473,0.20000000000000018,-0.6
474,-0.19999999999999996,-0.19999999999999996
475,-1.0,0.6000000000000001
476,-1.0,-1.0
477,0.20000000000000018,0.20000000000000018
478,0.20000000000000018,-0.6
479,0.20000000000000018,0.20000000000000018
480,0.20000000000000018,0.20000000000000018
481,-0.6,1.0
482,0.20000000000000018,0.20000000000000018
483,-1.0,1.0
484,0.20000000000000018,-0.6
485,0.20000000000000018,-0.6
486,0.20000000000000018,-0.6
487,0.20000000000000018,-0.6
488,0.20000000000000018,-0.6
489,0.20000000000000018,-0.19999999999999996
490,-0.19999999999999996,-0.19999999999999996
491,0.20000000000000018,0.20000000000000018
492,0.20000000000000018,-0.19999999999999996
493,0.20000000000000018,0.20000000000000018
494,-1.0,-0.6
495,0.20000000000000018,-0.6
496,-0.19999999999999996,-0.19999999999999996
497,0.20000000000000018,-0.6
498,-0.19999999999999996,-0.19999999999999996
499,0.20000000000000018,-0.6
500,0.20000000000000018,-0.6
501,-1.0,-0.6
502,-1.0,-1.0
503,1.0,-0.19999999999999996
504,-1.0,-0.6
505,0.20000000000000018,0.20000000000000018
506,0.20000000000000018,-0.6
507,0.20000000000000018,-0.6
508,-0.19999999999999996,-0.19999999999999996
509,0.20000000000000018,-0.6
510,0.20000000000000018,-0.6
511,0.20000000000000018,-1.0
512,0.20000000000000018,-0.6
513,0.20000000000000018,-0.6
514,0.20000000000000018,-0.6
515,0.20000000000000018,-0.6
516,-1.0,1.0
517,0.6000000000000001,0.6000000000000001
518,0.20000000000000018,-0.6
519,0.20000000000000018,-0.6
520,0.20000000000000018,0.20000000000000018
521,0.20000000000000018,0.20000000000000018
522,0.20000000000000018,0.20000000000000018
523,0.20000000000000018,0.20000000000000018
524,0.20000000000000018,-0.6
525,0.20000000000000018,-0.6
526,0.20000000000000018,-0.6
527,-0.19999999999999996,-0.19999999999999996
528,0.20000000000000018,-0.6
529,0.6000000000000001,-0.19999999999999996
530,-0.19999999999999996,1.0
531,0.20000000000000018,0.20000000000000018
532,-1.0,0.6000000000000001
533,-1.0,-0.6
534,0.20000000000000018,-0.6
535,0.20000000000000018,-0.6
536,-0.19999999999999996,-0.19999999999999996
537,0.20000000000000018,-0.6
538,-0.19999999999999996,-0.19999999999999996
539,0.20000000000000018,0.20000000000000018
540,0.20000000000000018,-0.6
541,0.20000000000000018,-0.6
542,0.20000000000000018,-0.6
543,0.20000000000000018,0.20000000000000018
544,0.20000000000000018,-0.19999999999999996
545,0.6000000000000001,-0.19999999999999996
546,-1.0,-0.6
547,0.20000000000000018,0.20000000000000018
548,0.20000000000000018,-0.6
549,0.20000000000000018,-0.6
550,0.20000000000000018,-0.6
551,0.20000000000000018,0.20000000000000018
552,0.20000000000000018,0.20000000000000018
553,0.20000000000000018,-0.6
554,0.20000000000000018,-1.0
555,0.20000000000000018,-0.6
556,0.20000000000000018,-0.6
557,0.20000000000000018,-0.6
558,-1.0,-0.19999999999999996
559,-0.19999999999999996,0.20000000000000018
560,-0.19999999999999996,0.20000000000000018
561,0.6000000000000001,1.0
562,0.20000000000000018,0.20000000000000018
563,0.20000000000000018,0.20000000000000018
564,0.20000000000000018,-0.6
565,-1.0,0.20000000000000018
566,-1.0,1.0
567,-0.6,0.6000000000000001
568,0.20000000000000018,-0.6
569,0.20000000000000018,0.20000000000000018
570,0.20000000000000018,1.0
571,0.20000000000000018,-0.6
572,0.20000000000000018,-0.6
573,-0.19999999999999996,-0.19999999999999996
574,0.20000000000000018,-0.6
575,0.20000000000000018,-0.6
576,0.20000000000000018,-0.6
577,0.6000000000000001,-0.19999999999999996
578,-1.0,1.0
579,0.6000000000000001,1.0
580,-0.19999999999999996,-0.19999999999999996
581,0.20000000000000018,0.20000000000000018
582,0.20000000000000018,0.20000000000000018
583,0.20000000000000018,0.20000000000000018
584,-0.19999999999999996,-0.19999999999999996
585,0.20000000000000018,-0.6
586,0.20000000000000018,-0.6
587,0.20000000000000018,0.20000000000000018
588,-0.19999999999999996,0.20000000000000018
589,0.20000000000000018,-0.19999999999999996
590,-1.0,-0.19999999999999996
591,0.20000000000000018,-0.6
592,0.20000000000000018,0.20000000000000018
593,0.20000000000000018,0.20000000000000018
594,-0.19999999999999996,-0.19999999999999996
595,0.20000000000000018,-0.6
596,0.6000000000000001,1.0
597,-0.6,0.20000000000000018
598,0.20000000000000018,0.20000000000000018
599,0.20000000000000018,0.20000000000000018
600,0.6000000000000001,0.6000000000000001
601,0.20000000000000018,-0.6
602,0.20000000000000018,-0.6
603,0.20000000000000018,-0.6
604,-1.0,0.6000000000000001
605,-0.19999999999999996,1.0
606,0.20000000000000018,0.20000000000000018
607,1.0,1.0
608,0.20000000000000018,-0.6
609,0.20000000000000018,-0.6
610,0.20000000000000018,-0.6
611,0.20000000000000018,-0.6
612,-1.0,-0.19999999999999996
613,-1.0,0.6000000000000001
614,-1.0,0.6000000000000001
615,-1.0,-0.19999999999999996
616,0.20000000000000018,0.20000000000000018
617,0.20000000000000018,-0.19999999999999996
618,-1.0,0.6000000000000001
619,0.20000000000000018,0.6000000000000001
620,0.20000000000000018,0.20000000000000018
621,-0.19999999999999996,1.0
622,0.20000000000000018,0.20000000000000018
623,-1.0,1.0
624,1.0,0.6000000000000001
625,-1.0,-0.19999999999999996
626,-0.19999999999999996,1.0
627,-0.19999999999999996,1.0
628,-1.0,-0.6
629,0.20000000000000018,0.20000000000000018
630,0.20000000000000018,0.20000000000000018
631,0.20000000000000018,0.20000000000000018
632,-1.0,1.0
633,0.20000000000000018,-0.6
634,0.20000000000000018,-0.6
635,0.20000000000000018,-0.6
636,0.20000000000000018,-0.6
637,0.20000000000000018,-0.6
638,0.20000000000000018,-0.6
639,0.20000000000000018,-0.19999999999999996
640,0.20000000000000018,-0.6
641,0.20000000000000018,-0.19999999999999996
642,-0.19999999999999996,0.20000000000000018
643,-0.19999999999999996,0.20000000000000018
644,1.0,-0.19999999999999996
645,0.20000000000000018,-0.6
646,0.20000000000000018,-0.6
647,0.20000000000000018,-0.6
648,0.20000000000000018,-0.6
649,-1.0,-0.19999999999999996
650,-1.0,-0.6
651,-1.0,1.0
652,0.20000000000000018,0.20000000000000018
653,0.20000000000000018,0.20000000000000018
654,0.20000000000000018,0.20000000000000018
655,-0.19999999999999996,0.20000000000000018
656,1.0,1.0
657,0.20000000000000018,0.20000000000000018
658,-1.0,-1.0
659,0.6000000000000001,1.0
660,0.6000000000000001,-0.19999999999999996
661,0.6000000000000001,1.0
662,-0.19999999999999996,-0.19999999999999996
663,-1.0,-0.6
664,0.20000000000000018,-0.6
665,0.20000000000000018,-0.6
666,0.20000000000000018,-0.6
667,0.20000000000000018,-0.6
668,0.20000000000000018,-0.6
669,0.20000000000000018,-0.6
670,0.20000000000000018,-0.6
671,0.20000000000000018,-0.6
672,0.6000000000000001,1.0
673,-0.19999999999999996,-0.19999999999999996
674,0.20000000000000018,-0.6
675,-1.0,-0.19999999999999996
676,-1.0,1.0
677,0.20000000000000018,-0.6
678,0.20000000000000018,-0.6
679,0.20000000000000018,-0.6
680,0.20000000000000018,-0.6
681,1.0,-0.19999999999999996
682,0.20000000000000018,0.20000000000000018
683,0.20000000000000018,0.20000000000000018
684,0.20000000000000018,0.20000000000000018
685,0.6000000000000001,-0.19999999999999996
686,-0.19999999999999996,0.20000000000000018
687,0.20000000000000018,0.6000000000000001
688,0.6000000000000001,-0.19999999999999996
689,0.20000000000000018,0.20000000000000018
690,0.20000000000000018,0.20000000000000018
691,0.20000000000000018,0.20000000000000018
692,0.20000000000000018,0.20000000000000018
693,0.20000000000000018,0.20000000000000018
694,-0.19999999999999996,0.20000000000000018
695,0.20000000000000018,-0.6
696,-1.0,-0.6
697,-1.0,-0.6
698,0.20000000000000018,-0.6
699,0.20000000000000018,0.20000000000000018
700,-1.0,1.0
701,-1.0,1.0
702,0.20000000000000018,-0.6
703,0.20000000000000018,0.20000000000000018
704,-0.6,0.6000000000000001
705,-0.19999999999999996,1.0
706,0.6000000000000001,0.6000000000000001
707,0.20000000000000018,-0.6
708,0.20000000000000018,-0.6
709,0.20000000000000018,0.20000000000000018
710,0.20000000000000018,-0.6
711,0.20000000000000018,-0.6
712,0.6000000000000001,-0.19999999999999996
713,0.20000000000000018,-0.6
714,0.20000000000000018,0.6000000000000001
715,-0.19999999999999996,0.20000000000000018
716,-1.0,-0.19999999999999996
717,0.20000000000000018,-0.6
718,0.20000000000000018,-0.6
719,-0.19999999999999996,-0.19999999999999996
720,0.20000000000000018,-0.6
721,-1.0,0.20000000000000018
722,0.20000000000000018,0.20000000000000018
723,0.20000000000000018,0.20000000000000018
724,0.20000000000000018,-0.6
725,0.20000000000000018,-0.6
726,0.20000000000000018,-0.6
727,0.20000000000000018,-0.19999999999999996
728,0.20000000000000018,-0.6
729,0.20000000000000018,-0.6
730,0.20000000000000018,0.20000000000000018
731,0.20000000000000018,-0.6
732,0.20000000000000018,-0.6
733,0.20000000000000018,0.20000000000000018
734,0.20000000000000018,0.20000000000000018
735,-1.0,1.0
736,0.20000000000000018,0.6000000000000001
737,-0.19999999999999996,-0.19999999999999996
738,0.20000000000000018,0.20000000000000018
739,0.20000000000000018,0.20000000000000018
740,-1.0,1.0
741,-1.0,1.0
742,0.20000000000000018,-0.6
743,-1.0,-0.6
744,0.20000000000000018,-0.6
745,-0.19999999999999996,-0.19999999999999996
746,0.20000000000000018,-0.6
747,0.20000000000000018,0.20000000000000018
748,-0.19999999999999996,0.20000000000000018
749,-1.0,0.6000000000000001
750,0.20000000000000018,0.20000000000000018
751,-0.19999999999999996,-0.19999999999999996
752,-0.19999999999999996,0.20000000000000018
753,0.20000000000000018,0.20000000000000018
754,-0.19999999999999996,0.20000000000000018
755,0.20000000000000018,0.20000000000000018
756,0.20000000000000018,0.20000000000000018
757,0.20000000000000018,-0.19999999999999996
758,0.20000000000000018,-0.6
759,0.20000000000000018,-0.6
760,0.20000000000000018,-0.6
761,0.20000000000000018,-0.6
762,0.20000000000000018,-0.6
763,0.6000000000000001,-0.19999999999999996
764,0.20000000000000018,0.20000000000000018
765,0.20000000000000018,0.20000000000000018
766,0.20000000000000018,-0.6
767,0.20000000000000018,0.20000000000000018
768,0.20000000000000018,-0.6
769,0.6000000000000001,0.6000000000000001
770,0.20000000000000018,-0.6
771,0.20000000000000018,0.20000000000000018
772,-0.19999999999999996,1.0
773,-0.19999999999999996,1.0
774,0.20000000000000018,-0.6
775,0.20000000000000018,0.20000000000000018
776,0.20000000000000018,-0.6
777,0.20000000000000018,-0.6
778,0.20000000000000018,-0.6
779,0.20000000000000018,-0.6
780,0.20000000000000018,-0.6
781,0.20000000000000018,0.20000000000000018
782,0.20000000000000018,-0.6
783,0.20000000000000018,-0.6
784,0.20000000000000018,-0.6
785,0.20000000000000018,-0.6
786,0.20000000000000018,-0.6
787,0.20000000000000018,0.20000000000000018
788,1.0,-0.19999999999999996
789,-0.6,0.6000000000000001
790,1.0,-1.0
791,0.20000000000000018,0.20000000000000018
792,-1.0,1.0
793,0.20000000000000018,-0.6
794,0.20000000000000018,-0.6
795,0.20000000000000018,0.20000000000000018
796,0.20000000000000018,-0.6
797,0.20000000000000018,-0.6
798,-0.19999999999999996,1.0
799,0.20000000000000018,-0.6
800,0.20000000000000018,0.20000000000000018
801,0.6000000000000001,1.0
802,-0.19999999999999996,1.0
803,-0.19999999999999996,1.0
804,0.20000000000000018,-0.6
805,0.20000000000000018,-0.6
806,-1.0,0.6000000000000001
